bundle,asset_name,kind,size,raw_offset,file
binary,gamesys.fightsystem.battle.behavior.commom.fbtentityfilpxnode,lua,647,23244400,binary\gamesys.fightsystem.battle.behavior.commom.fbtentityfilpxnode.lua
binary,gui.windows.uidialouge.uidialougebmfabaoguiyuan,lua,3219,23245120,binary\gui.windows.uidialouge.uidialougebmfabaoguiyuan.lua
binary,gui.windows.world.uiworldbosswin,lua,11144,23248400,binary\gui.windows.world.uiworldbosswin.lua
binary,gui.windows.xianjiebuilding.littleworld.uixingchenronghegetwin,lua,7629,23259584,binary\gui.windows.xianjiebuilding.littleworld.uixingchenronghegetwin.lua
binary,gamecore.behavior.actions.ui.uiobjmovenode,lua,1342,23267288,binary\gamecore.behavior.actions.ui.uiobjmovenode.lua
binary,gamesys.fightsystem.battle.behavior.fight.fbtfightentityfilpxnode,lua,764,23268688,binary\gamesys.fightsystem.battle.behavior.fight.fbtfightentityfilpxnode.lua
binary,gamesys.zongmenvisitorsystem.zongmenvisitorcontroller,lua,10414,23269528,binary\gamesys.zongmenvisitorsystem.zongmenvisitorcontroller.lua
binary,gamesys.xianjie.entity.xjentity_plotevent,lua,1023,23280008,binary\gamesys.xianjie.entity.xjentity_plotevent.lua
binary,gamesys.main.simplemodecontrol,lua,1648,23281088,binary\gamesys.main.simplemodecontrol.lua
binary,gui.windows.xianjiebuilding.uixjbuildingpagebgwin,lua,4368,23282776,binary\gui.windows.xianjiebuilding.uixjbuildingpagebgwin.lua
binary,gamesys.activities.sub.subactivityinfo_xianxuanbaoxia,lua,1425,23287208,binary\gamesys.activities.sub.subactivityinfo_xianxuanbaoxia.lua
binary,common.enum.__init,lua,148,23288704,binary\common.enum.__init.lua
binary,gui.windows.shareimage.child.sharechildzongmenphoto,lua,5574,23288880,binary\gui.windows.shareimage.child.sharechildzongmenphoto.lua
binary,gui.windows.xianguan.uixianguanwuxuaninspirewin,lua,6421,23294520,binary\gui.windows.xianguan.uixianguanwuxuaninspirewin.lua
binary,gamesys.fullscreen.uifullfaircontrol,lua,1456,23301000,binary\gamesys.fullscreen.uifullfaircontrol.lua
binary,gui.windows.uiairgameenter.uiairgameselectmountwin,lua,4232,23302504,binary\gui.windows.uiairgameenter.uiairgameselectmountwin.lua
binary,gui.windows.world.uistorywin,lua,4679,23306800,binary\gui.windows.world.uistorywin.lua
binary,gamesys.main.entermanager,lua,11890,23311520,binary\gamesys.main.entermanager.lua
binary,gamecore.behavior.actions.bigworld.bwunitspeakwordnode,lua,818,23323448,binary\gamecore.behavior.actions.bigworld.bwunitspeakwordnode.lua
binary,gui.windows.common.uibottommaskshoulanwin,lua,818,23324336,binary\gui.windows.common.uibottommaskshoulanwin.lua
binary,gamesys.xianjie.hud.xjentityhud_clickteam,lua,16816,23325208,binary\gamesys.xianjie.hud.xjentityhud_clickteam.lua
binary,gamesys.mysterysystem.mysteryboommonster.mysteryboommonstercontroller,lua,12945,23342080,binary\gamesys.mysterysystem.mysteryboommonster.mysteryboommonstercontroller.lua
binary,gamesys.xianjie.team.xjteamhandle_plotretract,lua,4915,23355112,binary\gamesys.xianjie.team.xjteamhandle_plotretract.lua
binary,gamesys.buildskinsystem.buildskinmodel,lua,6498,23360088,binary\gamesys.buildskinsystem.buildskinmodel.lua
binary,gamecore.behavior.animalstatemanager,lua,2424,23366640,binary\gamecore.behavior.animalstatemanager.lua
binary,gamesys.home.adcontrol,lua,1921,23369112,binary\gamesys.home.adcontrol.lua
binary,gui.windows.webview.uiwebviewwin,lua,5688,23371072,binary\gui.windows.webview.uiwebviewwin.lua
binary,gui.windows.activities.sub_dongtianfudi.uisubact_dongtianfudi_pos_win,lua,6876,23376800,binary\gui.windows.activities.sub_dongtianfudi.uisubact_dongtianfudi_pos_win.lua
binary,gui.windows.worldbigboss.uiworldbigbossactivitydropwin,lua,2759,23383760,binary\gui.windows.worldbigboss.uiworldbigbossactivitydropwin.lua
binary,gamesys.xianjie.hud.xjentityhud_lingshou,lua,3571,23386584,binary\gamesys.xianjie.hud.xjentityhud_lingshou.lua
binary,gamesys.fightsystem.battle.action.fightcounterchangeaction,lua,1132,23390208,binary\gamesys.fightsystem.battle.action.fightcounterchangeaction.lua
binary,gamecore.behavior.actions.common.waitwindowloadednode,lua,446,23391408,binary\gamecore.behavior.actions.common.waitwindowloadednode.lua
binary,gui.windows.world.hud.storyhud2,lua,645,23391920,binary\gui.windows.world.hud.storyhud2.lua
binary,gui.windows.wuxingdian.uiwuxingdianfightfazewin,lua,3436,23392608,binary\gui.windows.wuxingdian.uiwuxingdianfightfazewin.lua
binary,gui.base.uiframeview,lua,4599,23396104,binary\gui.base.uiframeview.lua
binary,gamecore.behavior.actions.xianjie.bxjenternode,lua,878,23400736,binary\gamecore.behavior.actions.xianjie.bxjenternode.lua
binary,gamesys.worldsystem.worlddailyeventsystem.__init,lua,173,23401672,binary\gamesys.worldsystem.worlddailyeventsystem.__init.lua
binary,gui.windows.xiaozhushou.setupwin.uixiaozhushou_xunbaodui_setupwin,lua,2566,23401904,binary\gui.windows.xiaozhushou.setupwin.uixiaozhushou_xunbaodui_setupwin.lua
binary,gamesys.chatsystem.chatcontrol_win,lua,1206,23404552,binary\gamesys.chatsystem.chatcontrol_win.lua
binary,gui.windows.tezhitujian.uitezhitujianmainwin,lua,26393,23405808,binary\gui.windows.tezhitujian.uitezhitujianmainwin.lua
binary,gui.windows.xuanshang.uixsleveluptipswin,lua,4174,23432256,binary\gui.windows.xuanshang.uixsleveluptipswin.lua
binary,gui.windows.jiuyuzhengfeng.uijyzf_comparewin,lua,3899,23436480,binary\gui.windows.jiuyuzhengfeng.uijyzf_comparewin.lua
binary,gui.windows.disciple.uidisciplemodel_increase,lua,2331,23440432,binary\gui.windows.disciple.uidisciplemodel_increase.lua
binary,gui.windows.chat.noexport.uichatrightvoicechilditem,lua,5898,23442824,binary\gui.windows.chat.noexport.uichatrightvoicechilditem.lua
binary,gamesys.worldsystem.worldexperiencesystem.worldexperiencecontroller,lua,2787,23448784,binary\gamesys.worldsystem.worldexperiencesystem.worldexperiencecontroller.lua
binary,gui.windows.tips.child.tipschildrandomfabaoattr,lua,5028,23451648,binary\gui.windows.tips.child.tipschildrandomfabaoattr.lua
binary,gamesys.airminigame.entity.pet,txt,28,23456736,binary\gamesys.airminigame.entity.pet.txt
binary,gamesys.sevendaygoalsystem.__init,lua,136,23456808,binary\gamesys.sevendaygoalsystem.__init.lua
binary,gui.windows.xingyu.uixingyumainwin,lua,12406,23456992,binary\gui.windows.xingyu.uixingyumainwin.lua
binary,gui.windows.yunjiaying.uiyunjiaying_batchwin,lua,52718,23469448,binary\gui.windows.yunjiaying.uiyunjiaying_batchwin.lua
binary,gui.windows.aquarium.uiaquariumhbtablist,lua,2668,23522224,binary\gui.windows.aquarium.uiaquariumhbtablist.lua
binary,gamesys.fightsystem.battle.behavior.commom.fbtworldcameramovepathnode,lua,1668,23524944,binary\gamesys.fightsystem.battle.behavior.commom.fbtworldcameramovepathnode.lua
binary,gui.windows.ranklist.uiranklistwanlingbeiwin,lua,5824,23526696,binary\gui.windows.ranklist.uiranklistwanlingbeiwin.lua
binary,gui.windows.systemzongmen.uisystemzongmensurrenderlistwin,lua,2874,23532576,binary\gui.windows.systemzongmen.uisystemzongmensurrenderlistwin.lua
binary,gui.windows.npc.uinpcgiftselectwin,lua,15467,23535520,binary\gui.windows.npc.uinpcgiftselectwin.lua
binary,gui.windows.aquarium.uiaquariumbagwin,lua,12726,23551032,binary\gui.windows.aquarium.uiaquariumbagwin.lua
binary,gamesys.shareimagesystem.shareimagemodel,lua,4383,23563808,binary\gamesys.shareimagesystem.shareimagemodel.lua
binary,gui.windows.main.uientrychild.uientersevendaygoal,lua,5657,23568240,binary\gui.windows.main.uientrychild.uientersevendaygoal.lua
binary,gamesys.xianjie.entity.xjteamentity,lua,12616,23573960,binary\gamesys.xianjie.entity.xjteamentity.lua
binary,gui.windows.layout.uiskylayoutwin,lua,22515,23586624,binary\gui.windows.layout.uiskylayoutwin.lua
binary,gui.windows.littlegame.ui2048win,lua,14598,23609184,binary\gui.windows.littlegame.ui2048win.lua
binary,gamesys.worldsystem.worldtask.worldtaskground_tour,lua,9990,23623824,binary\gamesys.worldsystem.worldtask.worldtaskground_tour.lua
binary,gui.windows.qianjige.uiqianjigetujianwin,lua,9784,23633880,binary\gui.windows.qianjige.uiqianjigetujianwin.lua
binary,gui.windows.disciple.child.uidisciplelistcomponent,lua,3402,23643712,binary\gui.windows.disciple.child.uidisciplelistcomponent.lua
binary,gamesys.home.buildingeffectcontrol,lua,7187,23647176,binary\gamesys.home.buildingeffectcontrol.lua
binary,gui.windows.manufacture.uimdiscipleselect_interactnpc,lua,10237,23654408,binary\gui.windows.manufacture.uimdiscipleselect_interactnpc.lua
binary,gui.windows.xianfawendao.uixfwdchallengewin,lua,12401,23664712,binary\gui.windows.xianfawendao.uixfwdchallengewin.lua
binary,gamesys.xianjie.data.xjentitydata_arena,lua,1524,23677168,binary\gamesys.xianjie.data.xjentitydata_arena.lua
binary,gui.windows.common.uitexingtipslistwin,lua,2954,23678744,binary\gui.windows.common.uitexingtipslistwin.lua
binary,gamesys.bubbleshooter.entity.baseentity_ball,lua,2447,23681752,binary\gamesys.bubbleshooter.entity.baseentity_ball.lua
binary,gamesys.tasksystem.taskmodel_entity,lua,7346,23684256,binary\gamesys.tasksystem.taskmodel_entity.lua
binary,gui.windows.xianshu.uixianshutaskwin,lua,7285,23691648,binary\gui.windows.xianshu.uixianshutaskwin.lua
binary,gamecore.behavior.actions.ai.aifadetocolornode,lua,663,23698984,binary\gamecore.behavior.actions.ai.aifadetocolornode.lua
binary,gui.windows.ranklist.uiranklisttop3win_5,lua,6476,23699704,binary\gui.windows.ranklist.uiranklisttop3win_5.lua
binary,gui.windows.world.uiworldexperienceeventrewardwin,lua,2804,23706232,binary\gui.windows.world.uiworldexperienceeventrewardwin.lua
binary,gui.windows.activities.sub_wanbaojianshangact.uisubact_wanbaojianshangact_settlementwin,lua,1486,23709096,binary\gui.windows.activities.sub_wanbaojianshangact.uisubact_wanbaojianshangact_settlementwin.lua
binary,gamesys.worldsystem.worldtasksystem.worldtaskmodel,lua,13699,23710680,binary\gamesys.worldsystem.worldtasksystem.worldtaskmodel.lua
binary,gui.windows.xianzhan.uixianzhanrebuilditemtipswin,lua,1176,23724440,binary\gui.windows.xianzhan.uixianzhanrebuilditemtipswin.lua
binary,gamesys.xianjie.team.xjteamhandle_lingshougroupattack,lua,6539,23725680,binary\gamesys.xianjie.team.xjteamhandle_lingshougroupattack.lua
binary,gamesys.worldsystem.worldrespointsystem.worldrespointeventrecordmodel,lua,2951,23732288,binary\gamesys.worldsystem.worldrespointsystem.worldrespointeventrecordmodel.lua
binary,gamesys.worldsystem.worldexperiencesystem.worldexperiencecontroller_network,lua,2827,23735320,binary\gamesys.worldsystem.worldexperiencesystem.worldexperiencecontroller_network.lua
binary,gui.base.uicomboscrollview,lua,1546,23738232,binary\gui.base.uicomboscrollview.lua
binary,gamesys.pushgifttwosystem.pushgifttwocontroller,lua,3786,23739816,binary\gamesys.pushgifttwosystem.pushgifttwocontroller.lua
binary,gui.windows.activities.sub_gujixunxian.uisubact_gujixunxian_rewardwin,lua,13392,23743664,binary\gui.windows.activities.sub_gujixunxian.uisubact_gujixunxian_rewardwin.lua
binary,gamesys.newbiesystem.newbiecontrol,lua,15254,23757136,binary\gamesys.newbiesystem.newbiecontrol.lua
binary,gamesys.fightsystem.battle.action.fightactionmrg,lua,2951,23772440,binary\gamesys.fightsystem.battle.action.fightactionmrg.lua
binary,gamesys.worldsystem.worldcontroller_csinvoke,lua,13023,23775448,binary\gamesys.worldsystem.worldcontroller_csinvoke.lua
binary,gui.windows.main.uichild.uichildsubxianjie,lua,2493,23788528,binary\gui.windows.main.uichild.uichildsubxianjie.lua
binary,gui.windows.xianjie.child.uixianjieseasonenter_cjxy,lua,3466,23791080,binary\gui.windows.xianjie.child.uixianjieseasonenter_cjxy.lua
binary,gui.windows.xianjiebuilding.littleworld.uilittleworldzhenwuslotwin,lua,813,23794608,binary\gui.windows.xianjiebuilding.littleworld.uilittleworldzhenwuslotwin.lua
binary,gamesys.reportdisplaysystem.reportdisplayconfig,lua,940,23795504,binary\gamesys.reportdisplaysystem.reportdisplayconfig.lua
binary,gamecore.behavior.actions.common.playeffectnode,lua,695,23796504,binary\gamecore.behavior.actions.common.playeffectnode.lua
binary,gui.windows.tianmojie.uitianmojiemonsterwin,lua,16535,23797256,binary\gui.windows.tianmojie.uitianmojiemonsterwin.lua
binary,gui.windows.xiaozhushou.child.xzschildxianwulou,lua,8140,23813848,binary\gui.windows.xiaozhushou.child.xzschildxianwulou.lua
binary,gamesys.activities.handle.activitieshandle_shizhuangzhigou,lua,2044,23822048,binary\gamesys.activities.handle.activitieshandle_shizhuangzhigou.lua
binary,gui.windows.activities.sub_tanbaoge.uisubact_tanbaoge_detailwin,lua,4442,23824160,binary\gui.windows.activities.sub_tanbaoge.uisubact_tanbaoge_detailwin.lua
binary,gamesys.newbiesystem.newbierepeatcontorl,lua,8287,23828680,binary\gamesys.newbiesystem.newbierepeatcontorl.lua
binary,gui.windows.mojiemojun.uimojiemojunrewardwin,lua,17680,23837016,binary\gui.windows.mojiemojun.uimojiemojunrewardwin.lua
binary,gui.windows.activities.sub_tianmoruqin.uisubact_tianmoruqin_monsterdialog,lua,16396,23854752,binary\gui.windows.activities.sub_tianmoruqin.uisubact_tianmoruqin_monsterdialog.lua
binary,gui.windows.xianbao.uixianbaoupstarwin,lua,15019,23871232,binary\gui.windows.xianbao.uixianbaoupstarwin.lua
binary,gamesys.xianjie.entity.xjentity_caravanescorthub,lua,1489,23886304,binary\gamesys.xianjie.entity.xjentity_caravanescorthub.lua
binary,gui.windows.activities.sub_shenhaixunbao.uisubact_shxb_dropitem,lua,3871,23887856,binary\gui.windows.activities.sub_shenhaixunbao.uisubact_shxb_dropitem.lua
binary,gamesys.activities.handle.activitieshandle_liangouhaoli,lua,1912,23891800,binary\gamesys.activities.handle.activitieshandle_liangouhaoli.lua
binary,gamesys.fightsystem.battle.fbtbehaviormrg,lua,2071,23893776,binary\gamesys.fightsystem.battle.fbtbehaviormrg.lua
binary,gamecore.behavior.actions.scene.runanimatornode,lua,629,23895904,binary\gamecore.behavior.actions.scene.runanimatornode.lua
binary,gamecore.behavior.actions.scene.shakecameranode,lua,785,23896592,binary\gamecore.behavior.actions.scene.shakecameranode.lua
binary,gui.windows.wudaotang.uiwudaotangchangeselectwin,lua,13598,23897440,binary\gui.windows.wudaotang.uiwudaotangchangeselectwin.lua
binary,gui.windows.guildorder.uiguildordersetupwin_quicklyzhaomu,lua,3697,23911096,binary\gui.windows.guildorder.uiguildordersetupwin_quicklyzhaomu.lua
binary,gamesys.xianjie.entity.xjentity_xjfmboss,lua,2019,23914864,binary\gamesys.xianjie.entity.xjentity_xjfmboss.lua
binary,gamesys.xianjie.entity2d.xj2dentity_icon,lua,7775,23916936,binary\gamesys.xianjie.entity2d.xj2dentity_icon.lua
binary,platformsdk.platformsdk_pc_wegame,lua,6235,23924760,binary\platformsdk.platformsdk_pc_wegame.lua
binary,gui.windows.main.uientrychild.uienterbluediamond,lua,3108,23931040,binary\gui.windows.main.uientrychild.uienterbluediamond.lua
binary,gui.windows.common.child.uibackgroundcomponent8,lua,1063,23934208,binary\gui.windows.common.child.uibackgroundcomponent8.lua
binary,gui.windows.chat.noexport.uichatleftbigemotitem,lua,4167,23935328,binary\gui.windows.chat.noexport.uichatleftbigemotitem.lua
binary,gui.windows.fair.faircontroller,lua,5098,23939552,binary\gui.windows.fair.faircontroller.lua
binary,gamesys.mysterysystem.mysteryentity.mysteryentitycontroller,lua,16238,23944696,binary\gamesys.mysterysystem.mysteryentity.mysteryentitycontroller.lua
binary,gamesys.xianjie.data.xjentitydata_mogongrange,lua,1316,23961008,binary\gamesys.xianjie.data.xjentitydata_mogongrange.lua
binary,gamesys.xianjie.hud.xjentityhud_rpcollectible,lua,3018,23962384,binary\gamesys.xianjie.hud.xjentityhud_rpcollectible.lua
binary,gui.windows.systemzongmen.uisystemzongmenoutgoerinteractwin,lua,19261,23965464,binary\gui.windows.systemzongmen.uisystemzongmenoutgoerinteractwin.lua
binary,gamesys.fightsystem.battle.behavior.fbthelper,lua,4832,23984800,binary\gamesys.fightsystem.battle.behavior.fbthelper.lua
binary,gamesys.chatsystem.chatcontrol_refresh,lua,1309,23989688,binary\gamesys.chatsystem.chatcontrol_refresh.lua
binary,gamesys.uitytongxingzhengsystem.uitytongxingzhengmodel,lua,20186,23991048,binary\gamesys.uitytongxingzhengsystem.uitytongxingzhengmodel.lua
binary,gamesys.mysterysystem.mysteryevent.mysteryeventcnd,lua,8038,24011304,binary\gamesys.mysterysystem.mysteryevent.mysteryeventcnd.lua
binary,gui.windows.hechenglianhua.uihechenglianhuawin,lua,5333,24019408,binary\gui.windows.hechenglianhua.uihechenglianhuawin.lua
binary,gamesys.systemzongmen.systemzongmenmodel_gift,lua,185,24024800,binary\gamesys.systemzongmen.systemzongmenmodel_gift.lua
binary,gamecore.uibase.uimoviestage,lua,4786,24025048,binary\gamecore.uibase.uimoviestage.lua
binary,gamesys.fightsystem.battle.behavior.fight.fbtsetfightmainuinode,lua,1093,24029872,binary\gamesys.fightsystem.battle.behavior.fight.fbtsetfightmainuinode.lua
binary,gui.windows.tips.child.tipschildxianbaolevel,lua,2448,24031040,binary\gui.windows.tips.child.tipschildxianbaolevel.lua
binary,gamesys.xianjie.entity.xjentity_zongmen,lua,31760,24033544,binary\gamesys.xianjie.entity.xjentity_zongmen.lua
binary,gamesys.bagsystem.shophuocangbag.shophuocangbagprotocolcontrol,lua,306,24065352,binary\gamesys.bagsystem.shophuocangbag.shophuocangbagprotocolcontrol.lua
binary,gui.windows.xianmeng.act_zhengzhanshanhai.uixm_zzsh_offseasonwin,lua,5015,24065736,binary\gui.windows.xianmeng.act_zhengzhanshanhai.uixm_zzsh_offseasonwin.lua
binary,gamesys.tasksystem.taskmodel_state,lua,70465,24070824,binary\gamesys.tasksystem.taskmodel_state.lua
binary,platformsdk.platformsdk_ios_xj,lua,4824,24141336,binary\platformsdk.platformsdk_ios_xj.lua
binary,gui.windows.manufacture.uimdiscipleselect_systemzongmenoutgoer,lua,10245,24146200,binary\gui.windows.manufacture.uimdiscipleselect_systemzongmenoutgoer.lua
binary,gui.windows.disciple.uidiscipledaoyanskilltipswin,lua,4118,24156520,binary\gui.windows.disciple.uidiscipledaoyanskilltipswin.lua
binary,gamesys.worldsystem.worlddispatch.progress.worldtripprogress_experience,lua,1490,24160704,binary\gamesys.worldsystem.worlddispatch.progress.worldtripprogress_experience.lua
binary,gui.windows.wanbaoxunbaodui.uiwanbaoxunbaodui_uplevelwin,lua,3205,24162280,binary\gui.windows.wanbaoxunbaodui.uiwanbaoxunbaodui_uplevelwin.lua
binary,gamecore.behavior.actions.bigworld.bwunitdeletenode,lua,245,24165552,binary\gamecore.behavior.actions.bigworld.bwunitdeletenode.lua
binary,gamesys.welfaresystem.welfaremodel,lua,45432,24165864,binary\gamesys.welfaresystem.welfaremodel.lua
binary,common.utils.comhelper,lua,22750,24211344,binary\common.utils.comhelper.lua
binary,gui.windows.activities.sub_taigushilian.uicommonvictorywinjs,lua,6886,24234128,binary\gui.windows.activities.sub_taigushilian.uicommonvictorywinjs.lua
binary,gamesys.xianjie.hud2.xjentityhud2_icon,lua,9927,24241088,binary\gamesys.xianjie.hud2.xjentityhud2_icon.lua
binary,gamesys.bagsystem.fabaobag.__init,lua,159,24251064,binary\gamesys.bagsystem.fabaobag.__init.lua
binary,gamesys.system.__init,lua,183,24251272,binary\gamesys.system.__init.lua
