address,name,signature
12792064,NetWorkUnit.NetErrorEvent$$.ctor,"void NetWorkUnit_NetErrorEvent___ctor (NetWorkUnit_NetErrorEvent_o __this, int32_t ret, int32_t code, System_String_o* msg, uint32_t id, const MethodInfo* method);"
12792080,NetWorkUnit.NetTCP$$get_OnConnectedCallback,"NetWorkUnit_OnConnected_o* NetWorkUnit_NetTCP__get_OnConnectedCallback (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12792088,NetWorkUnit.NetTCP$$set_OnConnectedCallback,"void NetWorkUnit_NetTCP__set_OnConnectedCallback (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_OnConnected_o* value, const MethodInfo* method);"
12792096,NetWorkUnit.NetTCP$$get_OnCommunicatedCallback,"NetWorkUnit_OnCommunicated_o* NetWorkUnit_NetTCP__get_OnCommunicatedCallback (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12792104,NetWorkUnit.NetTCP$$set_OnCommunicatedCallback,"void NetWorkUnit_NetTCP__set_OnCommunicatedCallback (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_OnCommunicated_o* value, const MethodInfo* method);"
12792112,NetWorkUnit.NetTCP$$get_OnDisconnectCallback,"NetWorkUnit_OnDisconnect_o* NetWorkUnit_NetTCP__get_OnDisconnectCallback (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12792120,NetWorkUnit.NetTCP$$set_OnDisconnectCallback,"void NetWorkUnit_NetTCP__set_OnDisconnectCallback (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_OnDisconnect_o* value, const MethodInfo* method);"
12792128,NetWorkUnit.NetTCP$$get_RecycleNetPacketHandler,"NetWorkUnit_NetTCP_RecycleNetPacketDelegate_o* NetWorkUnit_NetTCP__get_RecycleNetPacketHandler (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12792136,NetWorkUnit.NetTCP$$set_RecycleNetPacketHandler,"void NetWorkUnit_NetTCP__set_RecycleNetPacketHandler (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_NetTCP_RecycleNetPacketDelegate_o* value, const MethodInfo* method);"
12792144,NetWorkUnit.NetTCP$$get_OnErrorCallback,"NetWorkUnit_OnError_o* NetWorkUnit_NetTCP__get_OnErrorCallback (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12792152,NetWorkUnit.NetTCP$$set_OnErrorCallback,"void NetWorkUnit_NetTCP__set_OnErrorCallback (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_OnError_o* value, const MethodInfo* method);"
12792160,NetWorkUnit.NetTCP$$get_LogPacket,NetWorkUnit_NetTCP_LogPacketDelegate_o* NetWorkUnit_NetTCP__get_LogPacket (const MethodInfo* method);
12792248,NetWorkUnit.NetTCP$$set_LogPacket,"void NetWorkUnit_NetTCP__set_LogPacket (NetWorkUnit_NetTCP_LogPacketDelegate_o* value, const MethodInfo* method);"
12792340,NetWorkUnit.NetTCP$$get_Address,"System_String_o* NetWorkUnit_NetTCP__get_Address (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12792348,NetWorkUnit.NetTCP$$set_Address,"void NetWorkUnit_NetTCP__set_Address (NetWorkUnit_NetTCP_o* __this, System_String_o* value, const MethodInfo* method);"
12792356,NetWorkUnit.NetTCP$$get_Port,"int32_t NetWorkUnit_NetTCP__get_Port (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12792364,NetWorkUnit.NetTCP$$set_Port,"void NetWorkUnit_NetTCP__set_Port (NetWorkUnit_NetTCP_o* __this, int32_t value, const MethodInfo* method);"
12792372,NetWorkUnit.NetTCP$$get_Encoder,"NetWorkUnit_Encrypt_o* NetWorkUnit_NetTCP__get_Encoder (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12792380,NetWorkUnit.NetTCP$$set_Encoder,"void NetWorkUnit_NetTCP__set_Encoder (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_Encrypt_o* value, const MethodInfo* method);"
12792388,NetWorkUnit.NetTCP$$get_StringKeyForConnection,"System_String_o* NetWorkUnit_NetTCP__get_StringKeyForConnection (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12792396,NetWorkUnit.NetTCP$$set_StringKeyForConnection,"void NetWorkUnit_NetTCP__set_StringKeyForConnection (NetWorkUnit_NetTCP_o* __this, System_String_o* value, const MethodInfo* method);"
12792404,NetWorkUnit.NetTCP$$.ctor,"void NetWorkUnit_NetTCP___ctor (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12792816,NetWorkUnit.NetTCP.DataBuffer$$.ctor,"void NetWorkUnit_NetTCP_DataBuffer___ctor (NetWorkUnit_NetTCP_DataBuffer_o* __this, const MethodInfo* method);"
12792904,NetWorkUnit.NetTCP$$get_Socket,"System_Net_Sockets_Socket_o* NetWorkUnit_NetTCP__get_Socket (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12792912,NetWorkUnit.NetTCP$$set_Socket,"void NetWorkUnit_NetTCP__set_Socket (NetWorkUnit_NetTCP_o* __this, System_Net_Sockets_Socket_o* value, const MethodInfo* method);"
12792920,NetWorkUnit.NetTCP$$Finalize,"void NetWorkUnit_NetTCP__Finalize (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12793084,NetWorkUnit.NetTCP$$SetError,"void NetWorkUnit_NetTCP__SetError (NetWorkUnit_NetTCP_o* __this, int32_t ret, int32_t code, System_String_o* msg, uint32_t id, const MethodInfo* method);"
12793112,NetWorkUnit.NetTCP$$SetConnectionID,"void NetWorkUnit_NetTCP__SetConnectionID (NetWorkUnit_NetTCP_o* __this, uint32_t id, const MethodInfo* method);"
12793120,NetWorkUnit.NetTCP$$SetErrorListener,"void NetWorkUnit_NetTCP__SetErrorListener (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_OnError_o* listener, const MethodInfo* method);"
12793128,NetWorkUnit.NetTCP$$SetConnectedListener,"void NetWorkUnit_NetTCP__SetConnectedListener (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_OnConnected_o* listener, const MethodInfo* method);"
12793136,NetWorkUnit.NetTCP$$SetCommunicatedListener,"void NetWorkUnit_NetTCP__SetCommunicatedListener (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_OnCommunicated_o* listener, const MethodInfo* method);"
12793144,NetWorkUnit.NetTCP$$SetDisconnectListener,"void NetWorkUnit_NetTCP__SetDisconnectListener (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_OnDisconnect_o* listener, const MethodInfo* method);"
12793152,NetWorkUnit.NetTCP$$GetAddress,"System_String_o* NetWorkUnit_NetTCP__GetAddress (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12793160,NetWorkUnit.NetTCP$$GetPort,"int32_t NetWorkUnit_NetTCP__GetPort (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12793168,NetWorkUnit.NetTCP$$Connect,"bool NetWorkUnit_NetTCP__Connect (NetWorkUnit_NetTCP_o* __this, System_String_o* address, int32_t remotePort, const MethodInfo* method);"
12794852,NetWorkUnit.NetTCP$$Disconnect,"void NetWorkUnit_NetTCP__Disconnect (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12795440,NetWorkUnit.NetTCP$$ConnectionCallback,"void NetWorkUnit_NetTCP__ConnectionCallback (NetWorkUnit_NetTCP_o* __this, System_IAsyncResult_o* ar, const MethodInfo* method);"
12796244,NetWorkUnit.NetTCP$$SetSafe,"void NetWorkUnit_NetTCP__SetSafe (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12796608,NetWorkUnit.NetTCP$$Receive,"void NetWorkUnit_NetTCP__Receive (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12797036,NetWorkUnit.NetTCP$$SendSync_Impl,"void NetWorkUnit_NetTCP__SendSync_Impl (NetWorkUnit_NetTCP_o* __this, System_Byte_array* bts, int32_t size, NetWorkUnit_NetPacket_o* pack, const MethodInfo* method);"
12797676,NetWorkUnit.NetTCP$$ReceiveBody,"void NetWorkUnit_NetTCP__ReceiveBody (NetWorkUnit_NetTCP_o* __this, System_IAsyncResult_o* ar, const MethodInfo* method);"
12798828,NetWorkUnit.NetTCP$$RecvSalt,"int32_t NetWorkUnit_NetTCP__RecvSalt (NetWorkUnit_NetTCP_o* __this, System_Byte_array* buf, int32_t size, const MethodInfo* method);"
12799016,NetWorkUnit.NetTCP$$ProcessNetMsg,"void NetWorkUnit_NetTCP__ProcessNetMsg (NetWorkUnit_NetTCP_o* __this, int32_t readSize, const MethodInfo* method);"
12799668,NetWorkUnit.NetTCP$$ProcessNetMsg,"int32_t NetWorkUnit_NetTCP__ProcessNetMsg (NetWorkUnit_NetTCP_o* __this, System_Byte_array** buff, int32_t buff_size, NetWorkUnit_Encrypt_o* encrypt, const MethodInfo* method);"
12799980,NetWorkUnit.NetTCP$$SendKeyCrc,"void NetWorkUnit_NetTCP__SendKeyCrc (NetWorkUnit_NetTCP_o* __this, int32_t salt, const MethodInfo* method);"
12800164,NetWorkUnit.NetTCP$$SendToSrv,"bool NetWorkUnit_NetTCP__SendToSrv (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_NetPacket_o* pack, const MethodInfo* method);"
12800352,NetWorkUnit.NetTCP$$SendSync,"bool NetWorkUnit_NetTCP__SendSync (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_NetPacket_o* pack, const MethodInfo* method);"
12800464,NetWorkUnit.NetTCP$$SendAsync,"bool NetWorkUnit_NetTCP__SendAsync (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_NetPacket_o* pack, const MethodInfo* method);"
12800568,NetWorkUnit.NetTCP$$SendQueue,"bool NetWorkUnit_NetTCP__SendQueue (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_NetPacket_o* pack, const MethodInfo* method);"
12800708,NetWorkUnit.NetTCP$$SendAsync_Impl,"void NetWorkUnit_NetTCP__SendAsync_Impl (NetWorkUnit_NetTCP_o* __this, NetWorkUnit_NetPacket_o* pack, int32_t length, const MethodInfo* method);"
12801412,NetWorkUnit.NetTCP$$SendCallback,"void NetWorkUnit_NetTCP__SendCallback (NetWorkUnit_NetTCP_o* __this, System_IAsyncResult_o* ar, const MethodInfo* method);"
12802308,NetWorkUnit.NetTCP$$get_Status,"bool NetWorkUnit_NetTCP__get_Status (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12802340,NetWorkUnit.NetTCP$$ReadNetPack,"int32_t NetWorkUnit_NetTCP__ReadNetPack (NetWorkUnit_NetTCP_o* __this, System_Byte_array* buff, int32_t buff_size, int32_t* startIndex, int32_t* remainIndex, NetWorkUnit_Encrypt_o* encrypt, const MethodInfo* method);"
12803324,NetWorkUnit.NetTCP$$Update,"void NetWorkUnit_NetTCP__Update (NetWorkUnit_NetTCP_o* __this, const MethodInfo* method);"
12803876,NetWorkUnit.NetTCP.DataBuffer$$Clear,"void NetWorkUnit_NetTCP_DataBuffer__Clear (NetWorkUnit_NetTCP_DataBuffer_o* __this, const MethodInfo* method);"
12803924,NetWorkUnit.NetTCP.DataBuffer$$Write,"bool NetWorkUnit_NetTCP_DataBuffer__Write (NetWorkUnit_NetTCP_DataBuffer_o* __this, System_Byte_array* data, int32_t dataLength, const MethodInfo* method);"
12804052,NetWorkUnit.NetTCP$$SendAsyncQueue_Impl,"void NetWorkUnit_NetTCP__SendAsyncQueue_Impl (NetWorkUnit_NetTCP_o* __this, System_Byte_array* data, int32_t length, const MethodInfo* method);"
12804728,NetWorkUnit.NetTCP$$SendAsyncQueueCallback,"void NetWorkUnit_NetTCP__SendAsyncQueueCallback (NetWorkUnit_NetTCP_o* __this, System_IAsyncResult_o* ar, const MethodInfo* method);"
12805272,NetWorkUnit.NetTCP$$.cctor,void NetWorkUnit_NetTCP___cctor (const MethodInfo* method);
12805380,NetWorkUnit.NetTCP.LogPacketDelegate$$.ctor,"void NetWorkUnit_NetTCP_LogPacketDelegate___ctor (NetWorkUnit_NetTCP_LogPacketDelegate_o* __this, Il2CppObject* object, intptr_t method, const MethodInfo* method);"
12805576,NetWorkUnit.NetTCP.LogPacketDelegate$$Invoke,"void NetWorkUnit_NetTCP_LogPacketDelegate__Invoke (NetWorkUnit_NetTCP_LogPacketDelegate_o* __this, int32_t flag, NetWorkUnit_NetPacket_o* packet, const MethodInfo* method);"
12805596,NetWorkUnit.NetTCP.LogPacketDelegate$$BeginInvoke,"System_IAsyncResult_o* NetWorkUnit_NetTCP_LogPacketDelegate__BeginInvoke (NetWorkUnit_NetTCP_LogPacketDelegate_o* __this, int32_t flag, NetWorkUnit_NetPacket_o* packet, System_AsyncCallback_o* callback, Il2CppObject* object, const MethodInfo* method);"
12805740,NetWorkUnit.NetTCP.LogPacketDelegate$$EndInvoke,"void NetWorkUnit_NetTCP_LogPacketDelegate__EndInvoke (NetWorkUnit_NetTCP_LogPacketDelegate_o* __this, System_IAsyncResult_o* result, const MethodInfo* method);"
12805752,NetWorkUnit.NetTCP.RecycleNetPacketDelegate$$.ctor,"void NetWorkUnit_NetTCP_RecycleNetPacketDelegate___ctor (NetWorkUnit_NetTCP_RecycleNetPacketDelegate_o* __this, Il2CppObject* object, intptr_t method, const MethodInfo* method);"
12806052,NetWorkUnit.NetTCP.RecycleNetPacketDelegate$$Invoke,"void NetWorkUnit_NetTCP_RecycleNetPacketDelegate__Invoke (NetWorkUnit_NetTCP_RecycleNetPacketDelegate_o* __this, NetWorkUnit_NetPacket_o* packet, const MethodInfo* method);"
12806072,NetWorkUnit.NetTCP.RecycleNetPacketDelegate$$BeginInvoke,"System_IAsyncResult_o* NetWorkUnit_NetTCP_RecycleNetPacketDelegate__BeginInvoke (NetWorkUnit_NetTCP_RecycleNetPacketDelegate_o* __this, NetWorkUnit_NetPacket_o* packet, System_AsyncCallback_o* callback, Il2CppObject* object, const MethodInfo* method);"
12806104,NetWorkUnit.NetTCP.RecycleNetPacketDelegate$$EndInvoke,"void NetWorkUnit_NetTCP_RecycleNetPacketDelegate__EndInvoke (NetWorkUnit_NetTCP_RecycleNetPacketDelegate_o* __this, System_IAsyncResult_o* result, const MethodInfo* method);"
12806116,NetWorkUnit.NetTCP.ProcessNetMsgDelegate$$.ctor,"void NetWorkUnit_NetTCP_ProcessNetMsgDelegate___ctor (NetWorkUnit_NetTCP_ProcessNetMsgDelegate_o* __this, Il2CppObject* object, intptr_t method, const MethodInfo* method);"
12806332,NetWorkUnit.NetTCP.ProcessNetMsgDelegate$$Invoke,"int32_t NetWorkUnit_NetTCP_ProcessNetMsgDelegate__Invoke (NetWorkUnit_NetTCP_ProcessNetMsgDelegate_o* __this, System_Byte_array** buff, int32_t buff_size, NetWorkUnit_Encrypt_o* encrypt, const MethodInfo* method);"
12806352,NetWorkUnit.NetTCP.ProcessNetMsgDelegate$$BeginInvoke,"System_IAsyncResult_o* NetWorkUnit_NetTCP_ProcessNetMsgDelegate__BeginInvoke (NetWorkUnit_NetTCP_ProcessNetMsgDelegate_o* __this, System_Byte_array** buff, int32_t buff_size, NetWorkUnit_Encrypt_o* encrypt, System_AsyncCallback_o* callback, Il2CppObject* object, const MethodInfo* method);"
12806508,NetWorkUnit.NetTCP.ProcessNetMsgDelegate$$EndInvoke,"int32_t NetWorkUnit_NetTCP_ProcessNetMsgDelegate__EndInvoke (NetWorkUnit_NetTCP_ProcessNetMsgDelegate_o* __this, System_Byte_array** buff, System_IAsyncResult_o* result, const MethodInfo* method);"
12806552,NetWorkUnit.NetTCP.NetPacketStream$$.ctor,"void NetWorkUnit_NetTCP_NetPacketStream___ctor (NetWorkUnit_NetTCP_NetPacketStream_o* __this, System_Net_Sockets_Socket_o* socket, NetWorkUnit_NetPacket_o* packet, const MethodInfo* method);"
12806592,NetWorkUnit.NetTCP.DataBuffer$$get_bufferBytes,"System_Byte_array* NetWorkUnit_NetTCP_DataBuffer__get_bufferBytes (NetWorkUnit_NetTCP_DataBuffer_o* __this, const MethodInfo* method);"
12806600,NetWorkUnit.NetTCP.DataBuffer$$get_dataSize,"int32_t NetWorkUnit_NetTCP_DataBuffer__get_dataSize (NetWorkUnit_NetTCP_DataBuffer_o* __this, const MethodInfo* method);"
12806608,NetWorkUnit.NetTCP.DataBuffer$$EnlargeDataSize,"bool NetWorkUnit_NetTCP_DataBuffer__EnlargeDataSize (NetWorkUnit_NetTCP_DataBuffer_o* __this, int32_t needSize, const MethodInfo* method);"
12806832,NetWorkUnit.NetWebSocket$$get_OnConnectedCallback,"NetWorkUnit_OnConnected_o* NetWorkUnit_NetWebSocket__get_OnConnectedCallback (NetWorkUnit_NetWebSocket_o* __this, const MethodInfo* method);"
12806840,NetWorkUnit.NetWebSocket$$set_OnConnectedCallback,"void NetWorkUnit_NetWebSocket__set_OnConnectedCallback (NetWorkUnit_NetWebSocket_o* __this, NetWorkUnit_OnConnected_o* value, const MethodInfo* method);"
12806848,NetWorkUnit.NetWebSocket$$get_OnCommunicatedCallback,"NetWorkUnit_OnCommunicated_o* NetWorkUnit_NetWebSocket__get_OnCommunicatedCallback (NetWorkUnit_NetWebSocket_o* __this, const MethodInfo* method);"
12806856,NetWorkUnit.NetWebSocket$$set_OnCommunicatedCallback,"void NetWorkUnit_NetWebSocket__set_OnCommunicatedCallback (NetWorkUnit_NetWebSocket_o* __this, NetWorkUnit_OnCommunicated_o* value, const MethodInfo* method);"
12806864,NetWorkUnit.NetWebSocket$$get_OnDisconnectCallback,"NetWorkUnit_OnDisconnect_o* NetWorkUnit_NetWebSocket__get_OnDisconnectCallback (NetWorkUnit_NetWebSocket_o* __this, const MethodInfo* method);"
12806872,NetWorkUnit.NetWebSocket$$set_OnDisconnectCallback,"void NetWorkUnit_NetWebSocket__set_OnDisconnectCallback (NetWorkUnit_NetWebSocket_o* __this, NetWorkUnit_OnDisconnect_o* value, const MethodInfo* method);"
12806880,NetWorkUnit.NetWebSocket$$get_OnErrorCallback,"NetWorkUnit_OnError_o* NetWorkUnit_NetWebSocket__get_OnErrorCallback (NetWorkUnit_NetWebSocket_o* __this, const MethodInfo* method);"
12806888,NetWorkUnit.NetWebSocket$$set_OnErrorCallback,"void NetWorkUnit_NetWebSocket__set_OnErrorCallback (NetWorkUnit_NetWebSocket_o* __this, NetWorkUnit_OnError_o* value, const MethodInfo* method);"
12806896,NetWorkUnit.NetWebSocket$$get_LogPacket,NetWorkUnit_NetWebSocket_LogPacketDelegate_o* NetWorkUnit_NetWebSocket__get_LogPacket (const MethodInfo* method);
12806984,NetWorkUnit.NetWebSocket$$set_LogPacket,"void NetWorkUnit_NetWebSocket__set_LogPacket (NetWorkUnit_NetWebSocket_LogPacketDelegate_o* value, const MethodInfo* method);"
12807076,NetWorkUnit.NetWebSocket$$get_Address,"System_String_o* NetWorkUnit_NetWebSocket__get_Address (NetWorkUnit_NetWebSocket_o* __this, const MethodInfo* method);"
12807084,NetWorkUnit.NetWebSocket$$set_Address,"void NetWorkUnit_NetWebSocket__set_Address (NetWorkUnit_NetWebSocket_o* __this, System_String_o* value, const MethodInfo* method);"
12807092,NetWorkUnit.NetWebSocket$$get_Port,"int32_t NetWorkUnit_NetWebSocket__get_Port (NetWorkUnit_NetWebSocket_o* __this, const MethodInfo* method);"
12807100,NetWorkUnit.NetWebSocket$$set_Port,"void NetWorkUnit_NetWebSocket__set_Port (NetWorkUnit_NetWebSocket_o* __this, int32_t value, const MethodInfo* method);"
12807108,NetWorkUnit.NetWebSocket$$get_Encoder,"NetWorkUnit_Encrypt_o* NetWorkUnit_NetWebSocket__get_Encoder (NetWorkUnit_NetWebSocket_o* __this, const MethodInfo* method);"
12807116,NetWorkUnit.NetWebSocket$$set_Encoder,"void NetWorkUnit_NetWebSocket__set_Encoder (NetWorkUnit_NetWebSocket_o* __this, NetWorkUnit_Encrypt_o* value, const MethodInfo* method);"
12807124,NetWorkUnit.NetWebSocket$$.ctor,"void NetWorkUnit_NetWebSocket___ctor (NetWorkUnit_NetWebSocket_o* __this, const MethodInfo* method);"
12807336,NetWorkUnit.NetWebSocket$$get_webSocket,"UnityWebSocket_WebSocket_o* NetWorkUnit_NetWebSocket__get_webSocket (NetWorkUnit_NetWebSocket_o* __this, const MethodInfo* method);"
12807344,NetWorkUnit.NetWebSocket$$set_webSocket,"void NetWorkUnit_NetWebSocket__set_webSocket (NetWorkUnit_NetWebSocket_o* __this, UnityWebSocket_WebSocket_o* value, const MethodInfo* method);"
12807352,NetWorkUnit.NetWebSocket$$Finalize,"void NetWorkUnit_NetWebSocket__Finalize (NetWorkUnit_NetWebSocket_o* __this, const MethodInfo* method);"
12807516,NetWorkUnit.NetWebSocket$$SetError,"void NetWorkUnit_NetWebSocket__SetError (NetWorkUnit_NetWebSocket_o* __this, int32_t ret, int32_t code, System_String_o* msg, uint32_t id, const MethodInfo* method);"
12807828,NetWorkUnit.NetWebSocket$$OnSocketError,"void NetWorkUnit_NetWebSocket__OnSocketError (NetWorkUnit_NetWebSocket_o* __this, Il2CppObject* sender, UnityWebSocket_ErrorEventArgs_o* args, const MethodInfo* method);"
12807864,NetWorkUnit.NetWebSocket$$OnClose,"void NetWorkUnit_NetWebSocket__OnClose (NetWorkUnit_NetWebSocket_o* __this, Il2CppObject* sender, UnityWebSocket_CloseEventArgs_o* args, const MethodInfo* method);"
12807904,NetWorkUnit.NetWebSocket$$OnMessage,"void NetWorkUnit_NetWebSocket__OnMessage (NetWorkUnit_NetWebSocket_o* __this, Il2CppObject* sender, UnityWebSocket_MessageEventArgs_o* args, const MethodInfo* method);"
12807908,NetWorkUnit.NetWebSocket$$ReceiveBody,"void NetWorkUnit_NetWebSocket__ReceiveBody (NetWorkUnit_NetWebSocket_o* __this, Il2CppObject* sender, UnityWebSocket_MessageEventArgs_o* args, const MethodInfo* method);"
12808848,NetWorkUnit.NetWebSocket$$SetConnectionID,"void NetWorkUnit_NetWebSocket__SetConnectionID (NetWorkUnit_NetWebSocket_o* __this, uint32_t id, const MethodInfo* method);"
12808856,NetWorkUnit.NetWebSocket$$SetErrorListener,"void NetWorkUnit_NetWebSocket__SetErrorListener (NetWorkUnit_NetWebSocket_o* __this, NetWorkUnit_OnError_o* listener, const MethodInfo* method);"
12808864,NetWorkUnit.NetWebSocket$$SetConnectedListener,"void NetWorkUnit_NetWebSocket__SetConnectedListener (NetWorkUnit_NetWebSocket_o* __this, NetWorkUnit_OnConnected_o* listener, const MethodInfo* method);"
12808872,NetWorkUnit.NetWebSocket$$SetCommunicatedListener,"void NetWorkUnit_NetWebSocket__SetCommunicatedListener (NetWorkUnit_NetWebSocket_o* __this, NetWorkUnit_OnCommunicated_o* listener, const MethodInfo* method);"
